4496 Sindarin
2392 First_Age
2725 Gondolin
4775 Turgon
2042 Echoriad
2009 Eagles
4701 Thorondor
15325 Nevrast
2346 Finrod
4808 Ulmo
4767 Tumladen
1018 Nirnaeth_Arnoediad
20384 Húrin
3990 Morgoth
3838 Maeglin
10873 Fall_of_Gondolin
10873 Fall_of_Gondolin
4771 Tuor
3526 Idril
21306 Eärendil
2294 Exiles_of_Gondolin
4024 Mouths_of_Sirion
4767 Tumladen
1121 Amon_Gwareth
4728 Tirion
1455 Belegaer
2492 Noldor
4495 Sindar
4191 Ondolindë
4291 Quenya
1121 Amon_Gwareth
2729 Gondolindrim
3617 Tower_of_the_King
2686 Glingal
1469 Belthil
4757 Two_Trees_of_Valinor
5041 Aredhel
996 Middle-earth
4041 Nan_Dungortheb
2213 Eöl
1853 Dark_Elf
4042 Nan_Elmoth
1677 Caragdûr
998 Siege_of_Angband
2145 Elves
35108 MEN
3509 Huor
1795 Crissaegrim
4846 Valar
21306 Eärendil
4490 Silmarils
1005 Dagor_Bragollach
1461 Beleriand
998 Siege_of_Angband
1018 Nirnaeth_Arnoediad
3990 Morgoth
4052 Nargothrond
2492 Noldor
20384 Húrin
2354 Fen_of_Serech
4808 Ulmo
4771 Tuor
3509 Huor
1455 Belegaer
15002 Ulmo's_warning
4880 Voronwë
4846 Valar
3526 Idril
21306 Eärendil
4203 Orcs
9490 Idril's_secret_way
1401 Balrogs
4047 Nan-tathren
4024 Mouths_of_Sirion
10873 Fall_of_Gondolin
4767 Tumladen
4775 Turgon
9142 House_of_the_King
3526 Idril
5041 Aredhel
2213 Eöl
8989 Twelve_Houses_of_the_Gondolindrim
3838 Maeglin
8896 House_of_the_Mole
4771 Tuor
4808 Ulmo
21306 Eärendil
3493 House_of_the_Golden_Flower
8907 Galdor_of_the_Tree
8905 House_of_the_Tree
8900 Penlod
8930 House_of_the_Pillar
8961 House_of_the_Tower_of_Snow
8904 Duilin_of_Gondolin
8988 House_of_the_Swallow
8908 Egalmoth
9034 House_of_the_Heavenly_Arch
8895 Salgant
9064 House_of_the_Harp
2047 Ecthelion
9040 House_of_the_Fountain
6216 Rog
8914 House_of_the_Hammer_of_Wrath
4496 Sindarin
10664 Gond
4496 Sindarin
4291 Quenya
2262 Eriol
33423 Gnomish
7982 Qenya
7982 Qenya
7982 Qenya
7982 Qenya
7982 Qenya
7982 Qenya
10873 Fall_of_Gondolin
