4437 Second_Age
3689 Last_Alliance_of_Elves_and_Men
2254 Gil-galad
2091 Elendil
4203 Orcs
4426 Sauron
1869 Dead_Marshes
1738 Cirith_Gorgor
3968 Misty_Mountains
1045 Anduin
2153 Silvan_Elves
5548 Amdír
4219 Oropher
3609 Moria
1506 Black_Gate
4495 Sindar
2492 Noldor
3427 High_King_of_the_Noldor
4219 Oropher
5548 Amdír
1869 Dead_Marshes
1506 Black_Gate
1738 Cirith_Gorgor
2748 Plateau_of_Gorgoroth
1419 Siege_of_Barad-dûr
4194 The_One_Ring
4708 Thranduil
7019 Woodland_Realm
1869 Dead_Marshes
4690 Third_Age
2730 Gondor
2030 Easterlings
1016 Battle_of_the_Morannon
