5830 Westlands
4291 Quenya
11364 Rómen
3599 Tengwar
4496 Sindarin
4336 Rhûn
1802 Cuiviénen
2145 Elves
1354 Awakening_of_the_Elves
4212 Orocarni
11480 Yellow_Mountains
3434 Hildórien
35108 MEN
996 Middle-earth
25745 East_Sea
1351 Avari
35108 MEN
2030 Easterlings
3905 Men_of_Darkness
4902 Wainriders
1397 Balchoth
4860 Variags
1997 Dwarves
7026 Ironfists
7027 Stiffbeards
7028 Blacklocks
7029 Stonefoots
4437 Second_Age
4690 Third_Age
1526 Blue_Wizards
4425 Saruman
3567 Isengard
4917 Watchful_Peace
4426 Sauron
2740 Gondorians
3983 Mordor
4426 Sauron
4716 Thrór's_Map
3692 Last_Desert
