4361 Rings_of_Power
4423 Vilya
4064 Narya
4080 Nenya
4361 Rings_of_Power
4426 Sauron
4194 The_One_Ring
4080 Nenya
3974 Mithril
1703 Celebrimbor
2539 Galadriel
4064 Narya
2254 Gil-galad
1734 Círdan
2585 Gandalf
4423 Vilya
2254 Gil-galad
2128 Elrond
4490 Silmarils
3839 Maglor
3836 Maedhros
4361 Rings_of_Power
2252 Eregion
2539 Galadriel
3823 Lothlórien
3427 High_King_of_the_Noldor
2254 Gil-galad
3728 Lindon
1023 War_of_the_Elves_and_Sauron
1038 War_of_the_Last_Alliance
4437 Second_Age
3601 Keepers_of_the_Three_Rings
4690 Third_Age
4344 War_of_the_Ring
1378 Frodo_Baggins
3823 Lothlórien
2423 Aragorn
4194 The_One_Ring
2128 Elrond
4423 Vilya
4364 Rivendell
2585 Gandalf
4064 Narya
1734 Círdan
3602 Last_Riding_of_the_Keepers
996 Middle-earth
13347 White_Ship
4690 Third_Age
13134 Dominion_of_Men
2539 Galadriel
2254 Gil-galad
1734 Círdan
1378 Frodo_Baggins
4080 Nenya
2585 Gandalf
4064 Narya
4203 Orcs
4426 Sauron
