996 Middle-earth
29095 Land_of_the_Sun
1455 Belegaer
1104 Aman
4788 Two_Lamps
2066 Ekkaia
4846 Valar
2489 Melkor
19873 Sea_of_Ringil
4757 Two_Trees_of_Valinor
3696 Laurelin
4580 Sun
4673 Telperion
3977 Moon
4808 Ulmo
4437 Second_Age
1277 Númenóreans
36980 Gates_of_Morning
3531 Ilúvatar
2177 Empty_Lands
29097 Oronto
996 Middle-earth
25677 Palisor
4216 Oromë
4846 Valar
1345 Aulë
4808 Ulmo
3434 Hildórien
35108 MEN
2392 First_Age
18876 Mountains_of_the_Wind
4337 Sea_of_Rhûn
5091 Sea_of_Helcar
19873 Sea_of_Ringil
1850 Dark_Land
