{{noncanon}}
{{valar infobox
| name=Nielíqui
| image=
| caption=
| pronun=
| othernames=Nieliq(u)i<br/>Nielikki
| titles=
| position=
| location=[[Woods of Oromë]]<ref name="Coming">{{LT1|III}}</ref>
| affiliation=
| language=
| birth=
| birthlocation=
| rule=
| death=
| deathlocation=
| age=
| notablefor=
| family=
| parentage=[[Oromë]] and [[Vána]]<ref>{{LT1|Index}}, p. 288</ref>
| siblings=
| spouse=
| children=
| gender=Female
| height=
| hair=
| eyes=
| clothing=
| weapons=
| steed=
}}
'''Nielíqui''' was a [[Valar|Vala]] maiden only appearing in the earliest version of the [[legendarium]]. She was the daughter of [[Oromë]] and [[Vána]].<ref>{{MC|Secret}}, p. 220 (note 9)</ref><ref>{{LT1|Index}}, p. 288</ref> She also enjoyed dancing through her father's [[Woods of Oromë|woods]] and [[Ómar]] would sometimes accompany her by singing along.<ref name="Coming"/> 

== Etymology ==
''Nielikki'' was perhaps intended to be a "pet-name form" of ''Nieliqi''.<ref>{{PE|16}}, p. 90</ref>

== Genealogy ==
{{familytree/start}}
{{familytree| | | | | | | AUL |y| YAV | | | | | | |AUL=[[Aulë]]|YAV=[[Yavanna]]}}
{{familytree| | | | | | | |,|-|^|-|.| | | | | | | |}}
{{familytree| | | VAN |y| ORO | | NES |y| TUL | | |ORO=[[Oromë]]|VAN=[[Vána]]|NES=[[Nessa]]|TUL=[[Tulkas]]}}
{{familytree| | | | | |!| | | | | | | |!| | | | | |}}
{{familytree| | | | | NIE | | | | | | TEL | | | | |NIE='''NIELÍQUI'''|TEL=[[Telimektar]]}}
{{familytree/end}}

{{references}}
{{DEFAULTSORT:Nieliqui}}
[[Category:Characters in The Book of Lost Tales]]
[[Category:Valar]]
