18955	Arden_R._Smith
20392	Bill_Welden
15605	Carl_F._Hostetter
17931	Christopher_Gilson
954	Christopher_Tolkien
33423	Gnomish
938	J.R.R._Tolkien
970	Languages
7353	Legendarium
23655	Parma_Eldalamberon_14
17933	Patrick_H._Wynne
7982	Qenya
4413	Salmar
1544	The_Book_of_Lost_Tales_(disambiguation)
994	The_Book_of_Lost_Tales_Part_One
19709	The_Coming_of_the_Valar_and_the_Building_of_Valinor
36272	The_Music_of_the_Ainur
17869	Tolkien's_Legendarium
4846	Valar
4853	Valinor
17145	Tolkien_Gateway:Manual_of_Style
