1108	Amanyar
1351	Avari
1354	Awakening_of_the_Elves
1656	Calaquendi
954	Christopher_Tolkien
1802	Cuiviénen
2053	Edhil
14457	Eglath
2073	Eldalië
2076	Eldar
2145	Elves
2146	Fair-elves
2316	Falmari
2396	Firstborn
2772	Great_Journey
2147	Green-elves
3531	Ilúvatar
938	J.R.R._Tolkien
21410	KWE
21591	Kwende
3725	Lindar
10588	Minyar
4001	Moriquendi
4043	Nandor
11467	Nelyar
2492	Noldor
14506	Of_the_Beginning_of_Days
14509	Of_the_Coming_of_the_Elves_and_the_Captivity_of_Melkor
4283	Primitive_Quendian
4290	Quenta_Silmarillion
4291	Quenya
2153	Silvan_Elves
4495	Sindar
4584	Sundering_of_the_Elves
29670	Sundocarmë
11468	Tatyar
4671	Teleri
8028	The_Etymologies
990	The_Lost_Road_and_Other_Writings
955	The_Silmarillion
4826	The_Unwilling
4710	Three_Kindreds
2490	Vanyar
4811	Úmanyar
